Year,Date,Country,Sex,Age,Fatal_Y/N,Activity,Type,Injury
1950,16-Dec-50,Australia,M,20,Y,Treading water,Unprovoked,"FATAL, lower abdomen severely bitten & his left leg was severed"
1950,29-Nov-50,Australia,M,17,N,Diving ,Provoked,"Minor injury to hand and groin from shark ""caught on his fishing spear"" PROVOKED INCIDENT"
1950,25-Nov-50,Australia,M,21,N,Body surfing,Unprovoked,Part of buttocks & fingers severed
1950,12-Nov-50,Australia,M,18,N,Paddling a canoe,Boating,"No injury to occupants, shark holed canoet"
1950,28-Oct-50,Usa,M,31,N,Body surfing / treading water,Unprovoked,Right leg lacerated
1950,04-Oct-50,Australia,M,25,N,Fishing,Unprovoked,Lacerations to right thumb and knee
1950,06-Aug-50,El Salvador,M,27,N,Jerked overboard while pole fishing for tuna,Provoked,Left thigh bitten by hooked shark PROVOKED INCIDENT
1950,Aug-50,Saudi Arabia,M,,N,Diving,Unprovoked,Tissue stripped knee to foot
1950,Reported 27-Jul-1950,Australia,Unknown,,N,Fishing,Boating,No injury to occupants
1950,21-Jul-50,Japan,M,19,Y,Swimming,Unprovoked,FATAL
1950,1950.07.19,Italy,Unknown,,N,Fishing,Provoked,Harpooned shark bit his forehead PROVOKED INCIDENT
1950,15-Jul-50,Cuba,M,30,N,Swept off deck of S.S.Frontenac enroute from West Indies to US,Unprovoked,Found at 21h30 by searchlight. Had been constantly harassed by sharks & had numerous lacerations
1950,10-Jul-50,Usa,M,11,N,Swimming,Unprovoked,Laceration to leg
1950,09-Jul-50,Usa,M,,Y,,Invalid,Human remains found in shark
1950,Jul-50,Usa,M,21,N,"Goggle-diving for seaweeds, but standing in water",Unprovoked,Shallow lacerations on back of right thigh
1950,25-Jun-50,Usa,M,16,N,Swimming ,Unprovoked,"Gashes & lacerations on legs, foot lacerated."
1950,06-Jun-50,Usa,M,25,Y,Survived crash of two-engine  C-46 transport plane carrying 62 migrant workers from Puerto Rico to USA ,Sea Disaster,"FATAL, bitten five times. Other survivors fought off sharks for 10 hours. One survivor's arm severed by a shark."
1950,24-May-50,South Africa,M,27,N,Treading water,Unprovoked,Left foot bitten
1950,01-May-50,Italy,M,,N,Fishing on a boat,Boating,No injury
1950,09-Apr-50,Australia,M,50,Y,"Sea Disaster, sinking of the fishing  launch Mavis",Sea Disaster,FATAL
1950,09-Apr-50,South Africa,M,,N,"Fishing, sitting in stern of small boat, feet dangling in the water",Unprovoked,"Shark bit foot, removing 2 toes"
1950,26-Mar-50,South Africa,M,,N,Wading,Unprovoked,"Ankle & foot lacerated, defense wounds on hand"
1950,08-Mar-50,South Africa,M,20,Y,Lifesaving drill,Unprovoked,FATAL
1950,01-Mar-50,Australia,M,,Y,Suicide,Invalid,"His body, with bullet wound in head & right hand missing, washed shore - an apparent suicide"
1950,Reported 18-Feb-1950,Australia,M,,N,Spearfishing,Unprovoked,Minor injury to leg
1950,11-Feb-50,South Africa,M,14,Y,Body surfing,Unprovoked,"FATAL, body not recovered "
1950,16-Jan-50,Usa,M,,Y,"Fishing, one of three fishermen swept into the sea by a large wave ",Invalid,"His remains were recovered from a \93huge shark\94 caught 3 days later. The remains of another fisherman, Harold Fujimoto, were recovered, but the body of the third fisherman, Hideo Tamura, was never found"
1950,Reported 12-Jan-1950,Australia,M,,N,Swimming,Unprovoked,3 lacerations to heel
1950,1950,Australia,M,,N,Sitting on side of dinghy mending a net,Boating,"No injury to occupant, shark bit side of dinghy"
1950,1950,Sri Lanka,M,,N,Shark fishing,Unprovoked,Buttock removed
1950,1950,Sri Lanka,M,,N,Spearfishing,Unprovoked,"No injury, but shark damaged one of his swim fins"
1950,1950 - 1951,Liberia,M,,Y,Defecating in water beneath the docks,Unprovoked,FATAL
1950,Summer 1950,Indonesia,M,7 or 8,Y,Bending over,Unprovoked,FATAL
1950,1950,Usa,M,,N,Standing,Unprovoked,Arm bitten
1950,1950s,Usa,M,,N,Spearfishing,Invalid,"No injury from shark, scraped chest climbing out on reef"
1950,1950,Panama,M,,N,Bathing ,Unprovoked,Foot & hand severed
1950,Summer 1950,Greece,Unknown,,Y,Swimming,Unprovoked,FATAL
1950,1950,Singapore,M,,Y,Diving for coins,Unprovoked,FATAL
1950,1950,New Caledonia,M,,N,"Spearfishing, but walking carrying fish on end of speargun",Unprovoked,"Shark jumped from sea, taking fish & his right arm"
1950,Ca. 1950,New Caledonia,M,,N,"Helmet diving, collecting trochus shell",Unprovoked,"Arm bitten, surgically amputated"
1950,Ca. 1950,Fiji,M,,N,,Unprovoked,Survived
1949,Dec-49,Unknown,M,,Y,"Sea Disaster, sinking of the motorship Wingate",Sea Disaster,Fatal or drowning or scavenging
1949,Dec-49,Australia,M,35,N,Lying on the bottom of a 16' dinghy,Unprovoked,"No injury,     Shark landed on top of him, knocked him back down 3 times"
1949,20-Nov-49,Australia,M,36,N,Free diving or wading back to shore,Unprovoked,Left arm bitten 
1949,12-Nov-49,Australia,M,,Y,No details,Invalid,Fatal or drowning or scavenging
1949,28-Aug-49,Australia,M,21,N,Swimming,Unprovoked,Abdomen & chest abraded
1949,28-Aug-49,Australia,M,34,Y,Swimming,Unprovoked,"FATAL, right leg, thigh & fingers lacerated "
1949,17-Aug-49,Italy,M,17,N,Swimming,Invalid,No injury
1949,16-Aug-49,Australia,M,18,N,Swimming near shore,Unprovoked,Hip lacerated
1949,Reported 10-Aug-1949,Italy,M,21,N,Swimming,Unprovoked,Right hand severed
1949,07-Jul-49,Iran,M,18,N,Swimming,Unprovoked,Right leg lacerated
1949,28-Jul-49,Iran,M,18,Y,Swimming,Unprovoked,"FATAL, thigh lacerated, femur exposed "
1949,25-Jul-49,Usa,M,16,N,Floating on his back,Unprovoked,"Abdomen abraded, thigh lacerated"
1949,16-Jul-49,Usa,M,16,N,Fishing,Provoked,Right hand bitten by hooked shark being pulled onboard PROVOKED INCIDENT
1949,13-Jun-49,China,M,,Y,"A 75-ton  Japanese fishing ship was sunk by  Chinese Nationalist gunboat, shipwrecked men were clinging to debris",Sea Disaster,"FATAL, at time of sinking several men were thrown in water & killed by sharks, survivors were rescued 3 days later by the Panamanian ship Christobel"
1949,16-May-49,Australia,F,22,N,Bathing,Unprovoked,"Left arm severed above elbow, recovered 5 days afterwards from shark\92s gut"
1949,13-May-49,Australia,M,26,N,"Examining netted shark, that had been shot",Provoked,Lacerations to right hand PROVOKED INCIDENT
1949,18-Apr-49,Australia,M,,N,Fishing,Provoked,Toe bitten by netted shark PROVOKED INCIDENT
1949,17-Apr-49,Australia,M,13,Y,Bathing in water 0.9 m deep,Unprovoked,"FATAL, left leg severed"
1949,13-Apr-49,Mexico,M,,N,Bathing,Unprovoked,"U.S. destroyer John W. Weeks, 6 miles offshore, demonstrating guns & bombs for Mexican officials was thought to have driven the shark into the shallows where it bit the bather before other bathers drove it away with sticks & clubs."
1949,Mar-1949 or Apr-1949,Australia,Unknown,,Unknown,,Boating,
1949,23-Jan-49,Australia,M,20,Y,Lifesaving exhibition,Unprovoked,FATAL
1949,14-Jan-49,Australia,M,32,N,Surfing,Invalid,"No injury, chased by 3 sharks"
1949,13-Jan-49,Australia,M,,N,Surf skiing,Unprovoked,"No injury, shark bumped ski"
1949,05-Jan-49,Australia,Unknown,,Unknown,,Invalid,Human hand recovered
1949,1949-1950,Italy,M,,N,"Fishing, on a boat",Boating,No injury to occupant
1949,1949,New Guinea,Unknown,,Y,,Unprovoked,FATAL
1949,1949,Papua New Guinea,M,,N,,Unprovoked,"Leg bitten, surgically amputated"
1949,1949,Papua New Guinea,M,,N,,Unprovoked,Hand & shoulder bitten
1949,1949,Papua New Guinea,M,18,Y,Spearfishing,Unprovoked,"FATAL, ""Nearly bitten in two through loin""."
1949,1949,Papua New Guinea,M,,N,Swimming close to wharf,Unprovoked,Hand severed
1949,1949,New Guinea,M,,Y,Swimming ,Unprovoked,"FATAL. One man's abdomen removed, the other received severe multiple injuries."
1948,27-Dec-48,Australia,M,17,Y,Swimming,Unprovoked,"FATAL, disappeared while swimming  "
1948,26-Dec-48,Australia,M,28,Y,"Treading water, waiting for a wave",Unprovoked,"FATAL, left hand severed, left leg arm bitten, tissue removed hip to knee  "
1948,14-Dec-48,Iran,M,19,N,,Unprovoked,Left thumb severed
1948,14-Dec-48,Cuba,M,14,N,"2 messboys (Jeppsen) & Tony Latona (13) were playing on the afterdeck of the Danish ship Grete Maersk. Jeppsen fell overboard, Latona threw a lifebelt then jumped in to help him. Ship didn\92t notice they were missing",Unprovoked,"2 hours later shark bit Jeppsen\92s feet, arm, knee & finally killed him. Tony, clothing torn but alive, washed ashore on Cuban coast"
1948,10-Dec-48,Australia,M,,N,Fishing,Unprovoked,Hand injured
1948,05-Dec-48,North Pacific Ocean,M,,Y,Air/Sea Disaster involving C-54 Air Force Transport No. 2686 with 37 on board,Sea Disaster,"32 survived, 5 perished; sharks fed on the dead but did not bite the survivors"
1948, 18-Nov-1948,Australia,M,41,N,Pearl diving,Unprovoked,Leg bitten
1948,22-Sep-48,Greece,M,17,Y,Swimming,Unprovoked,FATAL
1948,19-Sep-48,Usa,M,,N,Swimming,Unprovoked,Leg bitten
1948,19-Sep-48,Usa,M,,N,Fishing,Unprovoked,Survived
1948,15-Sep-48,Mid Atlantic Ocean,M,,Y,Leicester abandoned in a hurricane,Sea Disaster,"FATAL, 2 men killed by sharks, 20 survived"
1948,02-Sep-48,Iran,F,60,Y,Bathing or washing,Unprovoked,"FATAL, left arm & left buttock severed "
1948,19-Aug-48,Iran,M,13,Y,,Unprovoked,"FATAL, right arm  severely bitten & surgically amputated, died 12 to 14 hours later   "
1948,03-Aug-48,Iran,M,15,N,Swimming,Unprovoked,"Quadriceps lacerated, femur exposed"
1948,Aug-48,Bahamas,M,41,N,Spearing a shark,Provoked,Shark that he speared bit his calf     PROVOKED INCIDENT
1948,01-Jul-48,Usa,M,46,Y,Swimming,Unprovoked,FATAL
1948,Reported 06-Jun-1948,Northern Mariana Islands,M,,N,Swimming,Unprovoked,Heel bitten
1948,10-May-48,Iran,M,38,N,"Fishing, shark caught in his net",Provoked,"8"" x 4"" left antecubital fossa of muscle & skin removed  PROVOKED INCIDENT"
1948,10-Apr-48,South Africa,M,,N,"Bringing hooked, harpooned shark onboard boat",Provoked,Groenwald's arm lacerated by the shark PROVOKED INCIDENT
1948,"Reported 13-Mar-1948 ""Bitten last weekend",Kenya,M,,Y,,Unprovoked,FATAL
1948,11-Mar-48,Senegal,Unknown,,Y,,Invalid,Fragment of human foot recovered from shark's gut
1948,Mar-48,Papua New Guinea,M,30,N,Spearfishing,Provoked,Leg bitten by shark that he had speared  PROVOKED INCIDENT
1948,13-Feb-48,Usa,M,,Y,"C47 aircraft carrying 5,000 lbs of ice ditched in the sea",Sea Disaster,"FATAL. Womack was injured when plane went down, 3 days later he fell off liferaft & was taken by a shark  "
1948,12-Feb-48,Australia,M,16,Y,Swimming,Unprovoked,"FATAL, right thigh & leg bitten "
1948,25-Jan-48,Australia,M,,N,Surf skiing,Unprovoked,"No injury, ski bitten"
1948,Summer 1948,Usa,M,48,N,Underwater photography,Provoked,Grabbed shark by the tail & it bit him PROVOKED INCIDENT
1948,1948,New Guinea,M,,N,"Fishing, holding fish in right hand",Unprovoked,Right hand bitten
1948,1948,Papua New Guinea,M,,N,Spearfishing,Provoked,Bitten on face while taking shark off spear PROVOKED INCIDENT
1948,1948,South Africa,Unknown,,N,Fishing,Boating,"No injury to occupants, boat holed by shark"
1947,21-Dec-47,Australia,M,9,N,Fishing,Unprovoked,Leg gashed
1947,Reported 15-Dec-1947,South Africa,Unknown,,Y,,Invalid,"Human remains found in shark, possibly one of the crew of the wrecked fishing boat John Bull"
1947,Dec-47,Senegal,M,,Y,Fishing / diving,Unprovoked,"FATAL, right thigh bitten "
1947,23-Nov-47,Australia,Unknown,,N,Fishing,Boating,"No injury to occupants, shark made 20 to 30 rushes at dinghy"
1947,14-Nov-47,Australia,M,17,N,Fishing from surf ski,Unprovoked,"No injury, ski bumped"
1947,14-Nov-47,Australia,M,16,N,Fishing from surf ski,Unprovoked,"No injury, ski bumped"
1947,08-Nov-47,Australia,M,12,Y,Swimming,Unprovoked,"FATAL, leg severed at knee  "
1947,08-Nov-47,Australia,M,13,N,Swimming,Unprovoked,Thighs & knee lacerated
1947,Nov-47,Australia,Unknown,78,Y,,Unprovoked,FATAL
1947,28-Oct-47,Australia,M,,N,Fishing in waist-deep water,Unprovoked,Kneecap removed
1947,10-Oct-47,Brazil,M,25,Y,Swimming ,Unprovoked,FATAL
1947,04-Aug-47,Usa,M,20,Y,Swimming,Unprovoked,"FATAL, calf bitten, leg surgically amputated  "
1947,Reported 27-Jul-1947,Usa,M,46,N,Fishing,Provoked,PROVOKED INCIDENT
1947,Reported 24-Jul-1947,Australia,M,,N,Diving,Unprovoked,Suit ripped
1947,15-Jul-47,South Africa,M,20,N,Swimming,Unprovoked,Right thigh lacerated
1947,Jul-47,Greece,M,,N,Jumped overboard ,Invalid,Shark involvement  unconfirmed
1947,27-Jun-47,Usa,M,35,N,Fishing,Unprovoked,"Left forearm, arm & leg lacerated"
1947,16-Jun-47,Australia,Unknown,,N,Fishing,Boating,"No injury to occupants, shark bumped & lifted dinghy"
1947,Reported 13-May-1947,Kenya,M,,N,Swimming,Unprovoked,Knee grazed
1947,20-Apr-47,South Africa,M,21,N,Treading water,Unprovoked,Ankle & shin lacerated
1947,11-Apr-47,South Africa,M,14,N,Body surfing,Unprovoked,"Thigh severely lacerated, shin & calf lacerated"
1947,06-Apr-47,Australia,M,17,N,Surfing,Unprovoked,"No injury, board scraped by shark"
1947,Apr-47,Pacific Ocean,M,29,N,"Moving shark from tuna vessel when boat rolled, placing both man & shark in chest-deep water",Provoked,"Right arm punctured, finger lacerated PROVOKED INCIDENT"
1947,12-Mar-47,South Africa,M,18,N,Wading,Unprovoked,"Hip abraded, right calf severely lacerated"
1947,09-Mar-47,South Africa,M,22,N,Treading water,Unprovoked,Lacerations on buttock  &  right foot 
1947,23-Feb-47,Australia,Unknown,,N,Fishing,Boating,"No injury, shark holed boat"
1947,Reported 06-Feb-1947,Bahamas,M,,N,Attempting to ride a shark,Provoked,Arm bitten PROVOKED INCIDENT
1947,Feb-47,Brazil,Unknown,,Y,Bathing,Unprovoked,FATAL
1947,14-Jan-47,Australia,Unknown,17 & 16,N,Rowing,Boating,"No injury, shark lifted the boat 0.5 m out of the water"
1947,05-Jan-47,South Africa,M,18,N,Treading water,Unprovoked,Flexed left leg lacerated
1946,28-Dec-46,Australia,M,23,N,Swimming near jetty with 2' piece of wood,Unprovoked,"Forearm & fingers lacerated, teethmarks on wood"
1946,Reported 24-Dec-1946,Australia,Unknown,,N,,Boating,Shark jumped into cockpit
1946,20-Nov-46,Australia,M,30,Y,Pearl diving from lugger,Unprovoked,"FATAL, right arm severed"
1946,Reported 26-Oct-1946,Marshall Islands,Unknown,,Y,Fishing,Unprovoked,FATAL
1946,14-Oct-46,Australia,M,15,N,Swimming,Unprovoked,Left leg lacerated
1946,24-Aug-46,Israel,M,15,N,Fishing,Unprovoked,Laceration to back
1946,18-Aug-46,Australia,M,30,Y,Swimming after a tennis ball,Unprovoked,"FATAL, body not recovered"
1946,18-Jul-46,Iran,M,12,N,"Fishing, probably with a net",Unprovoked,Radius & ulna bared
1946,18-Jul-46,Iran,M,12,N,Swimming ,Unprovoked,"Left Achilles tendon severed, calf muscles severely lacerated"
1946,28-Jun-46,India,M,14,N,Bathing,Unprovoked,"""Serious injuries"""
1946,09-May-46,Tanzania,M,,N,Swimming ,Unprovoked,Leg bitten
1946,19-Apr-46,Australia,M,17,Y,Swimming,Unprovoked,FATAL
1946,Apr-46,Australia,Unknown,,N,Fishing,Boating,"No injury to occupants. Shark charged boat, tore off rudder & tossed it air, then swam off with it"
1946,20-Mar-46,Australia,M,28,N,Fishing,Boating,"No injury; shark rammed boat, catapulting Leverenz in the sea & damaging boat"
1946,16-Feb-46,South Africa,M,21,N,Treading water,Unprovoked,Right arm severely lacerated
1946,10-Feb-46,Australia,M,18,N,Standing,Unprovoked,"Leg bitten, surgically amputated"
1946,10-Feb-46,South Africa,M,18,N,Swimming ,Unprovoked,Flexed right  knee bitten
1946,24-Jan-46,South Africa,M,15,N,Treading water,Unprovoked,Knee & calf lacerated
1946,24-Jan-46,South Africa,M,,N,Swimming,Unprovoked,Foot severely lacerated
1946,17-Jan-46,Australia,M,12,N,,Unprovoked,Ankle bitten
1946,07-Jan-46,South Africa,M,18,N,Jumping in swells,Unprovoked,Foot bitten
1946,05-Jan-46,Australia,F,14,Y,Swimming,Unprovoked,"FATAL, left leg severed, right leg injured  "
1946,01-Jan-46,South Africa,M,24,N,Body surfing,Unprovoked,Calf lacerated
1946,1946,South Africa,Unknown,,N,,Boating,"No injury to occupants, shark struck boats+K1581"
1946,1946,South Africa,Unknown,,N,,Boating,"Shark holed and sank boat, occupants rescued"
1946,1946,Persian Gulf,F,,N,Bitten after dhow shipwrecked,Unprovoked,"Abdomen bitten, but she survived. Most of the 40 others that survived the wreck, were taken by sharks"
1945,23-Sep-45,Hong Kong,M,,Y,Bathing,Unprovoked,FATAL
1945,19-Sep-45,Okinawa,M,20,N,American minesweeper USS YMS-472 foundered in a typhoon - swimming to shore,Sea Disaster,Laceration to arm
1945,16-Sep-45,Japan,M,,Y,American minesweeper USS YMS-350 lost in a typhoon - swimming to shore,Sea Disaster,FATAL
1945,06-Sep-45,Iran,M,13,N,Swimming,Unprovoked,"Right forearm injured, mid-humeral amputation"
1945,19-Aug-45,Iran / Iraq,M,,N,,Unprovoked,Lower left leg amputated
1945,06-Aug-45,Usa,Unknown,,Y,,Unprovoked,FATAL
1945,30-Jul-45,Philippines,Unknown,,Y,American cruiser Indianapolis torpedoed & sunk by the Japanese submarine I-58,Sea Disaster,"About 300  crew perished during the sinking, the remainder abandoned ship. Many who survived the loss of the ship were taken by sharks. In all, only 316 of her crew of 1,196 survived."
1945,Jul-45,Java,Unknown,,Y,"90 European civilians, many women & children, were placed on the deck of a Japanese submarine that submerged when it was well offshore",Sea Disaster,Sharks attacked the swimmers. The sole survivor lost his arm & foot & died of his injuries shortly after being picked up  by Javanese fishermen. The incident became known as the Cheribon Atrocity
1945,15-Jun-45,Australia,M,,Y,Swimming,Unprovoked,FATAL
1945,08-May-45,Usa,M,,Y,Swimming,Unprovoked,"FATAL, large gash to thigh"
1945,06-Mar-45,South Africa,M,37,N,Walking,Unprovoked,"Right leg bitten knee to foot, surgically amputated"
1945,05-Feb-45,Israel,M,,N,Swimming,Unprovoked,"Survived. R.A.F. pilot, seeing commotion in the water, dived his plane to investigate and scared off shark"
1945,1945,Jamaica,M,,N,Diving,Unprovoked,Hand severed
1945,1945,Cuba,M,,Y,"Playing on rock, slipped & fell into the water",Unprovoked,FATAL
1945,1945,Panama,F,8 or 10,N,Bathing with her mother,Unprovoked,Foot bitten
1945,1945,Iraq,M,15,N,Swimming,Unprovoked,Left foot bitten
1944,Between 18 & 22-Dec 1944,Philippines,M,19,N,Swimming near life raft,Sea Disaster,Arm bitten
1944,02-Dec-44,Usa,Unknown,,N,Fishing for mackerel,Provoked,"No injury to occupants. After being prodded with an oar, shark struck bow and sank boat PROVOKED INCIDENT"
1944,08-Nov-44,Sierra Leone,M,18,Y,,Sea Disaster,FATAL
1944,01-Nov-44,Australia,M,,Y,Swimming,Invalid,Probable drowning & scavenging
1944,26-Oct-44,Philippines,M,,Y,"USS Gambier Bay CVE-73  shelled & sunk  at 09h57 on 10/24/1944, by Japanes fleet enroute to attack the Allied landing force at Leyte.",Sea Disaster,When survivors werer rescued on 10/27/1944 by PC 623 there were many sharks in the area
1944,26-Oct-44,Philippines,M,,Y,USS Hoel DD 533 sunk on 10/24/1944 in the Battle off Samar. 2 crewmen were swimmng alongside a floater net &,Sea Disaster,"FATAL, both were killed by sharks"
1944,25-Oct-44,Philippines,M,,Y,USS Johnston DD 557 sunk on 10/24/1944 in the Battle off Samara. Crewmen were swimming beside a raft.,Sea Disaster,"Clinton was bitten on his back, 2 others did not survive"
1944,25-Oct-44,Philippines,M,,N,Parachuted into Pacific,Unprovoked,"Shark grazed leg, leaving toothmarks"
1944,24-Oct-44,Unknown,M,,Y,Japanese POW ship Arisan Maru with 1800 American prisoners of war on board bound for slave labor camps was torpedoed by an American submarine,Sea Disaster,Most of the men drowned & some were taken by sharks. Only only nine men survived
1944,Reported 23-Oct-1944,Australia,Unknown,,N,Fishing,Boating,No injury to occupants; shark bit dinghy leaving tooth fragments in  its woodwork
1944,03-Sep-44,Usa,M,13,N,Swimming,Unprovoked,Laceration to right lower leg
1944,Sep-44,Caribbean Sea,M,,Y,Fell overboard from US Navy PC boat,Unprovoked,FATAL
1944,20-Aug-44,South Africa,M,19,Y,Swimming ,Unprovoked,"FATAL, body not recovered"
1944,22-Jul-144,South Africa,M,17,Y,Swimming,Unprovoked,"FATAL, body not recovered"
1944,23-Jun-44,North Pacific Ocean,M,,N,,Invalid,"When picked up by the USS Boyd DD 44 on 6/23/1944 his raft was ""surrounded by sharks"""
1944,31-May-44,Usa,F,15,N,Bathing,Unprovoked,Left calf bitten
